user_id,yt_id,views,category
950,805,4,Technology
833,12,13,Travel
252,927,9,Food
98,985,2,Travel
347,821,10,Fashion
241,320,11,Sports
976,117,1,Sports
887,273,11,Food
464,748,14,Fashion
451,880,7,Fashion
949,365,13,Sports
144,60,16,Food
90,478,5,Sports
581,379,6,Technology
884,340,9,Travel
617,547,14,Fashion
438,569,15,Sports
998,201,1,Sports
969,939,17,Travel
565,282,18,Technology
850,143,11,Food
614,641,1,Fashion
807,479,2,Travel
148,940,12,Technology
264,949,5,Fashion
113,379,13,Food
718,243,6,Food
590,859,14,Fashion
167,230,8,Sports
283,502,10,Travel
315,495,7,Technology
750,168,19,Sports
243,236,7,Technology
623,974,3,Food
108,437,18,Food
145,158,9,Sports
825,12,19,Food
897,627,6,Technology
70,789,17,Food
180,293,20,Technology
669,856,19,Technology
670,637,5,Food
710,161,2,Technology
624,734,15,Technology
801,738,1,Technology
876,988,13,Food
966,446,14,Sports
63,319,15,Fashion
549,467,14,Food
381,519,6,Technology
956,732,13,Food
407,220,6,Travel
538,935,5,Technology
557,849,5,Technology
45,828,8,Travel
720,255,9,Food
284,699,15,Technology
547,966,7,Food
595,962,6,Food
338,357,18,Sports
919,28,3,Travel
663,986,9,Sports
829,90,5,Technology
647,543,2,Fashion
515,407,15,Food
427,886,9,Sports
752,564,4,Food
87,128,13,Fashion
334,14,15,Technology
621,939,17,Technology
165,616,4,Food
48,778,17,Sports
522,266,5,Fashion
659,557,10,Sports
213,910,6,Food
665,471,16,Technology
176,198,15,Fashion
108,1,20,Travel
939,423,19,Technology
656,620,19,Sports
641,526,1,Sports
383,742,20,Technology
674,701,2,Fashion
192,364,1,Technology
225,897,3,Food
67,897,12,Sports
120,944,4,Technology
204,864,13,Fashion
542,706,2,Technology
549,746,16,Food
662,918,18,Sports
513,83,18,Sports
797,960,13,Food
229,848,3,Sports
565,888,19,Travel
980,908,19,Technology
757,941,4,Fashion
601,221,4,Technology
282,312,1,Fashion
471,722,14,Technology
216,620,14,Technology
924,56,5,Technology
424,156,16,Travel
682,775,4,Technology
257,432,1,Sports
571,132,3,Food
258,839,5,Sports
274,227,8,Fashion
162,302,13,Travel
332,445,15,Travel
686,109,14,Sports
21,233,1,Fashion
141,90,2,Technology
3,134,12,Food
289,162,4,Technology
93,440,11,Technology
87,312,7,Food
398,340,15,Technology
946,646,5,Fashion
97,49,2,Fashion
110,652,5,Fashion
791,601,2,Travel
245,71,17,Technology
177,407,14,Sports
366,910,11,Travel
271,601,8,Food
685,644,7,Food
2,447,1,Travel
55,470,13,Sports
42,634,9,Technology
278,505,16,Fashion
552,249,18,Fashion
143,612,18,Fashion
569,340,1,Travel
63,644,13,Technology
360,227,2,Fashion
12,809,13,Food
396,746,13,Travel
374,444,6,Sports
258,957,16,Sports
485,164,6,Food
275,92,15,Sports
505,896,10,Travel
550,585,15,Travel
567,358,7,Fashion
988,619,10,Sports
697,742,12,Fashion
80,135,9,Fashion
175,895,17,Fashion
516,935,14,Fashion
77,527,3,Travel
919,684,10,Technology
920,297,20,Sports
530,473,8,Fashion
997,583,19,Technology
715,840,17,Technology
773,681,9,Travel
814,6,12,Fashion
985,777,12,Travel
118,950,7,Fashion
274,340,12,Fashion
957,351,5,Food
27,717,8,Travel
898,956,3,Technology
863,592,7,Technology
328,571,20,Technology
404,194,15,Fashion
50,563,1,Technology
353,709,2,Fashion
841,60,8,Fashion
409,548,6,Sports
955,835,17,Fashion
168,274,11,Travel
386,622,1,Travel
787,625,16,Technology
199,602,12,Fashion
727,723,2,Food
214,789,12,Food
920,303,18,Sports
662,349,15,Travel
249,71,16,Food
722,159,8,Fashion
249,110,8,Sports
308,83,7,Travel
414,854,19,Travel
113,691,19,Fashion
913,328,7,Sports
747,31,12,Sports
977,417,5,Technology
582,650,12,Sports
228,945,15,Fashion
544,194,12,Technology
711,955,4,Fashion
384,122,7,Food
103,135,3,Fashion
341,185,15,Sports
967,314,11,Sports
962,188,5,Fashion
691,667,2,Technology
119,129,1,Sports
348,224,4,Sports
16,128,19,Travel
834,563,4,Fashion
707,865,17,Fashion
655,255,13,Travel
551,437,6,Sports
823,812,13,Sports
972,8,9,Food
753,678,7,Fashion
850,858,17,Sports
468,737,2,Fashion
513,246,9,Food
380,111,1,Travel
3,165,4,Fashion
261,397,15,Sports
398,348,14,Food
297,384,20,Sports
939,0,11,Fashion
466,548,14,Sports
398,424,20,Food
885,563,5,Food
955,367,11,Sports
755,816,1,Fashion
660,91,7,Sports
951,333,19,Fashion
52,314,13,Sports
756,647,8,Fashion
942,62,7,Sports
785,191,3,Sports
812,582,2,Fashion
206,619,1,Fashion
180,515,18,Fashion
879,769,15,Food
588,705,13,Fashion
351,226,5,Technology
486,548,16,Technology
790,643,9,Fashion
757,494,19,Sports
61,48,7,Sports
875,518,5,Travel
170,5,10,Fashion
738,280,10,Technology
635,94,10,Food
824,254,18,Sports
259,44,14,Technology
382,342,1,Travel
897,237,8,Fashion
273,901,19,Technology
258,720,16,Food
746,151,12,Sports
278,205,12,Fashion
899,228,1,Food
968,72,9,Fashion
903,774,7,Food
991,251,4,Fashion
468,492,9,Travel
777,160,3,Fashion
21,855,13,Technology
315,352,18,Sports
398,933,16,Fashion
305,946,11,Food
570,421,19,Food
582,453,19,Sports
202,732,8,Sports
636,570,16,Food
208,937,19,Technology
212,411,19,Food
90,720,11,Fashion
920,910,10,Sports
658,555,16,Food
538,787,7,Travel
810,586,2,Technology
406,159,5,Technology
232,433,20,Sports
820,474,8,Travel
315,47,4,Food
191,866,14,Travel
961,705,20,Travel
586,769,17,Technology
617,390,6,Travel
457,945,19,Food
2,780,20,Food
736,313,8,Technology
498,33,11,Fashion
173,40,7,Fashion
72,557,18,Travel
790,60,12,Technology
684,45,14,Technology
599,311,20,Sports
518,346,2,Fashion
302,219,11,Travel
523,306,18,Sports
541,28,6,Food
155,608,8,Food
80,302,4,Sports
606,944,17,Fashion
720,495,7,Technology
438,692,14,Sports
143,650,14,Sports
862,220,18,Technology
64,665,14,Fashion
752,428,17,Food
391,917,9,Fashion
890,635,4,Travel
772,125,16,Technology
587,783,15,Technology
563,836,3,Food
936,915,3,Technology
598,16,10,Sports
955,411,11,Food
808,771,8,Sports
329,813,16,Food
400,786,5,Travel
716,123,2,Fashion
602,125,11,Travel
882,232,20,Technology
247,507,1,Travel
453,974,11,Technology
533,351,2,Food
130,843,20,Fashion
611,561,14,Food
891,258,3,Fashion
519,85,16,Fashion
57,128,9,Sports
801,758,1,Food
451,668,20,Travel
361,692,13,Food
657,399,1,Fashion
523,498,7,Sports
894,780,16,Technology
933,459,2,Fashion
226,128,7,Fashion
324,867,19,Technology
377,183,12,Food
813,325,17,Sports
149,158,17,Sports
198,797,11,Fashion
136,757,8,Sports
156,339,14,Travel
473,355,14,Sports
349,267,3,Travel
625,143,19,Sports
364,993,18,Travel
802,627,18,Food
63,554,10,Fashion
799,621,5,Technology
824,859,14,Travel
859,92,16,Food
70,40,8,Travel
873,285,17,Food
48,419,1,Sports
405,308,2,Food
995,686,15,Travel
22,942,15,Technology
264,41,1,Food
142,401,7,Technology
341,621,17,Sports
337,272,9,Food
971,974,17,Fashion
266,681,13,Technology
42,930,1,Travel
368,114,9,Food
704,316,15,Travel
326,906,8,Sports
149,563,7,Fashion
230,282,19,Technology
338,101,15,Fashion
395,881,11,Fashion
314,396,14,Fashion
587,339,7,Fashion
512,51,10,Travel
545,120,19,Fashion
854,324,19,Fashion
65,568,18,Fashion
726,859,18,Travel
542,824,17,Food
870,819,8,Fashion
441,857,19,Travel
931,654,9,Fashion
125,958,11,Food
491,730,13,Technology
33,867,7,Travel
908,572,2,Fashion
417,953,12,Fashion
151,387,10,Food
80,366,2,Fashion
123,481,7,Sports
600,405,10,Food
707,109,4,Travel
138,386,16,Travel
636,458,7,Sports
586,881,5,Travel
508,431,4,Travel
964,200,16,Travel
833,951,2,Fashion
605,966,17,Food
846,860,20,Sports
888,685,17,Food
417,660,20,Food
331,803,5,Food
648,648,4,Food
161,656,13,Fashion
767,778,3,Technology
182,802,2,Sports
39,373,12,Food
452,138,18,Fashion
851,713,10,Technology
77,911,13,Food
474,312,1,Fashion
695,352,16,Food
143,907,17,Technology
835,76,2,Technology
412,574,13,Food
704,972,11,Fashion
174,784,9,Technology
766,694,18,Travel
584,372,19,Travel
608,391,7,Food
617,413,1,Sports
11,753,5,Fashion
771,656,5,Fashion
930,209,3,Fashion
517,219,16,Food
497,149,3,Technology
271,995,15,Sports
759,876,19,Fashion
349,116,20,Food
563,424,16,Fashion
526,187,18,Food
623,182,12,Travel
81,208,17,Fashion
653,548,12,Travel
224,797,20,Travel
461,705,6,Sports
401,164,9,Travel
110,669,7,Travel
851,184,19,Food
122,447,7,Food
517,302,14,Food
585,366,14,Technology
162,64,10,Food
60,511,4,Sports
437,624,15,Food
50,807,15,Sports
63,203,16,Food
966,141,10,Fashion
741,388,14,Sports
326,203,10,Food
359,344,5,Fashion
355,912,1,Sports
977,49,12,Sports
269,446,15,Travel
611,817,11,Sports
884,506,14,Technology
680,112,14,Travel
425,281,1,Travel
682,810,18,Sports
318,3,13,Sports
165,132,11,Travel
264,90,8,Sports
655,833,8,Travel
862,685,16,Travel
35,94,15,Travel
428,271,15,Food
341,767,19,Technology
937,260,6,Food
497,781,19,Food
376,893,11,Sports
147,552,10,Sports
216,631,8,Fashion
912,729,12,Technology
577,145,5,Technology
468,784,14,Food
574,204,3,Food
514,93,20,Travel
364,858,4,Travel
222,688,13,Fashion
470,78,17,Technology
747,199,12,Technology
494,227,12,Fashion
812,159,18,Fashion
213,485,16,Fashion
492,484,14,Food
944,613,17,Fashion
67,410,5,Sports
476,570,19,Technology
174,458,10,Fashion
689,803,16,Food
385,618,20,Food
459,252,12,Food
517,679,1,Travel
780,647,2,Travel
835,978,6,Travel
694,325,5,Travel
380,630,7,Technology
704,496,8,Technology
965,534,13,Food
629,839,20,Technology
548,657,2,Food
727,158,15,Travel
657,733,15,Travel
902,881,18,Travel
36,494,12,Food
76,863,6,Food
291,379,17,Technology
268,703,11,Sports
492,512,19,Technology
44,886,20,Fashion
699,451,5,Technology
545,805,6,Fashion
871,204,11,Sports
469,137,13,Sports
35,883,2,Technology
504,10,1,Food
65,376,1,Travel
788,315,15,Sports
128,838,12,Fashion
698,800,15,Technology
913,567,4,Food
139,957,7,Food
872,145,2,Food
83,598,2,Technology
260,637,9,Sports
721,680,14,Travel
704,179,1,Sports
356,622,5,Fashion
538,651,12,Fashion
705,945,12,Sports
106,610,16,Sports
88,723,20,Fashion
990,579,2,Travel
373,491,3,Fashion
799,492,9,Travel
931,292,1,Travel
524,616,13,Fashion
164,448,15,Fashion
953,986,2,Technology
659,63,16,Sports
155,84,14,Fashion
376,224,8,Technology
135,984,2,Travel
818,287,12,Food
78,499,18,Travel
882,843,20,Sports
892,810,13,Fashion
575,575,14,Travel
778,696,7,Sports
996,933,17,Technology
144,658,2,Fashion
727,551,8,Food
867,41,7,Sports
864,306,15,Sports
852,534,19,Fashion
826,418,18,Food
875,921,16,Food
17,338,1,Food
579,8,11,Technology
476,415,17,Food
847,470,9,Travel
706,311,16,Sports
455,852,15,Fashion
713,530,14,Travel
62,601,19,Travel
83,422,18,Fashion
869,29,17,Travel
209,584,3,Sports
621,818,16,Travel
848,514,5,Fashion
818,311,14,Travel
478,453,6,Travel
511,846,16,Technology
974,746,5,Fashion
750,459,6,Fashion
642,702,15,Food
814,940,1,Fashion
969,762,4,Food
220,19,1,Technology
483,937,13,Technology
760,493,6,Food
314,348,12,Travel
616,108,4,Travel
403,958,7,Fashion
335,531,17,Sports
163,282,4,Sports
557,737,15,Food
496,222,8,Travel
258,465,9,Sports
584,641,9,Travel
533,791,19,Technology
559,452,10,Sports
429,144,6,Technology
203,490,9,Sports
655,428,7,Sports
404,929,5,Fashion
571,822,7,Food
372,51,4,Sports
582,147,19,Travel
717,305,7,Sports
420,785,4,Sports
222,128,17,Food
72,818,15,Food
475,5,13,Technology
781,746,8,Travel
92,262,10,Travel
137,667,13,Food
266,676,2,Technology
75,425,16,Fashion
34,691,10,Fashion
759,641,12,Travel
423,36,1,Fashion
651,995,12,Technology
762,242,12,Technology
779,204,4,Sports
716,975,5,Technology
274,326,2,Sports
777,605,11,Travel
792,818,4,Technology
577,840,18,Food
625,753,14,Fashion
976,380,1,Sports
814,25,3,Fashion
616,823,2,Food
74,885,3,Technology
38,725,16,Sports
160,689,16,Sports
612,715,6,Travel
110,27,16,Fashion
415,374,5,Travel
52,28,12,Food
778,112,16,Sports
436,217,8,Sports
301,342,9,Fashion
56,576,5,Fashion
105,557,3,Fashion
651,403,20,Food
65,25,6,Food
103,744,16,Technology
601,475,13,Food
826,773,2,Food
247,254,10,Technology
807,63,15,Sports
971,515,5,Travel
119,76,14,Sports
938,774,15,Food
79,79,14,Technology
965,17,1,Fashion
556,114,15,Food
901,78,10,Travel
602,628,15,Fashion
759,659,12,Technology
107,633,16,Sports
900,740,11,Fashion
731,848,14,Travel
693,624,13,Travel
744,619,6,Travel
368,343,11,Fashion
360,973,20,Fashion
775,254,5,Food
18,334,5,Technology
977,637,10,Food
132,49,12,Sports
151,789,12,Technology
770,432,11,Food
615,202,5,Fashion
216,432,9,Food
913,554,7,Food
775,757,1,Food
447,285,16,Technology
29,37,11,Travel
376,309,7,Sports
327,141,17,Technology
160,317,11,Sports
615,377,7,Food
283,706,11,Travel
636,364,1,Food
128,721,9,Technology
243,505,1,Technology
230,17,11,Travel
486,213,19,Technology
190,78,18,Travel
399,934,14,Food
242,899,7,Fashion
862,623,11,Technology
238,66,7,Sports
890,679,9,Food
681,952,1,Sports
941,351,6,Sports
741,477,11,Fashion
39,483,15,Travel
585,652,11,Food
363,763,5,Travel
760,984,12,Travel
174,752,20,Fashion
319,646,6,Travel
72,661,14,Sports
813,254,3,Food
470,416,5,Fashion
130,612,18,Travel
87,476,9,Technology
891,379,14,Technology
272,859,11,Fashion
602,852,7,Fashion
762,182,12,Food
322,100,11,Food
199,951,5,Technology
485,932,14,Fashion
756,364,4,Food
841,372,8,Fashion
760,172,2,Fashion
546,916,5,Travel
113,134,8,Travel
730,76,9,Food
765,470,9,Travel
761,98,7,Sports
521,899,9,Travel
357,420,9,Travel
319,980,17,Food
736,411,10,Food
991,878,19,Fashion
918,539,3,Food
600,818,2,Fashion
621,85,10,Sports
789,454,1,Technology
893,986,15,Food
403,496,20,Fashion
473,75,13,Food
216,428,4,Food
42,296,6,Technology
610,791,8,Fashion
976,427,9,Technology
86,4,3,Sports
826,297,14,Sports
236,215,16,Sports
846,686,9,Travel
48,98,16,Technology
896,634,14,Technology
909,287,4,Travel
398,566,10,Technology
11,551,20,Fashion
729,797,3,Sports
862,224,18,Travel
443,950,4,Fashion
227,872,11,Travel
75,718,5,Travel
334,39,18,Technology
710,362,2,Fashion
176,413,11,Fashion
81,942,17,Travel
182,38,13,Sports
452,99,12,Technology
56,102,8,Fashion
716,478,6,Fashion
767,914,20,Technology
730,771,5,Travel
366,339,16,Food
892,382,20,Technology
212,216,8,Food
319,698,10,Sports
541,358,17,Fashion
529,883,8,Food
431,897,8,Food
832,372,16,Travel
160,877,9,Fashion
765,916,16,Sports
230,482,16,Technology
416,741,4,Food
738,908,11,Sports
758,722,9,Technology
877,299,17,Travel
431,651,12,Fashion
209,184,3,Travel
709,121,7,Technology
808,592,10,Technology
798,712,12,Food
729,438,7,Fashion
724,723,8,Sports
158,340,11,Sports
730,763,19,Technology
144,226,19,Food
314,780,15,Travel
88,23,6,Technology
489,279,6,Travel
11,686,12,Travel
563,193,5,Food
234,26,11,Food
385,801,12,Fashion
815,149,13,Travel
631,416,4,Sports
703,932,7,Fashion
920,569,1,Food
503,250,4,Fashion
560,110,3,Food
125,12,19,Fashion
877,306,8,Travel
571,447,2,Travel
670,27,15,Fashion
498,371,14,Travel
326,796,9,Travel
129,850,17,Travel
241,61,13,Food
367,366,5,Fashion
218,888,4,Technology
959,445,10,Fashion
453,19,16,Travel
443,614,18,Travel
9,119,7,Fashion
670,644,6,Travel
388,122,2,Fashion
384,24,10,Travel
776,700,2,Fashion
595,616,1,Technology
962,712,10,Sports
545,540,9,Sports
941,528,1,Food
56,797,12,Technology
591,617,1,Food
132,997,1,Technology
514,445,15,Sports
880,62,20,Fashion
129,613,13,Fashion
1,679,4,Technology
449,369,20,Technology
390,539,14,Sports
599,296,11,Sports
834,879,6,Travel
473,856,7,Fashion
107,176,20,Sports
788,56,2,Technology
120,142,8,Fashion
854,480,17,Fashion
714,181,2,Fashion
195,245,2,Sports
217,394,18,Technology
475,322,2,Fashion
722,363,20,Sports
410,871,10,Fashion
948,259,8,Technology
986,470,8,Technology
40,378,20,Technology
122,383,9,Technology
191,596,14,Sports
279,675,5,Travel
734,489,13,Sports
913,512,15,Travel
112,578,19,Travel
490,550,1,Technology
427,528,14,Sports
648,872,18,Fashion
269,732,8,Fashion
65,786,17,Sports
481,187,8,Travel
483,817,12,Fashion
351,994,6,Food
74,318,16,Food
458,365,5,Sports
616,998,6,Technology
212,786,9,Technology
946,25,7,Food
606,362,6,Technology
372,97,17,Sports
557,495,11,Sports
515,862,14,Technology
548,529,11,Fashion
75,248,8,Fashion
258,830,19,Fashion
971,717,3,Food
658,636,16,Technology
533,358,8,Food
420,186,8,Sports
638,203,1,Food
885,295,10,Food
389,577,6,Sports
574,385,4,Sports
17,276,18,Sports
285,14,19,Sports
205,645,2,Food
803,67,12,Sports
562,579,19,Travel
954,841,20,Sports
217,102,15,Fashion
431,767,5,Food
857,86,18,Technology
488,95,1,Sports
13,95,8,Travel
605,992,17,Travel
753,170,17,Food
974,230,4,Sports
960,998,4,Travel
633,551,10,Food
354,526,15,Fashion
86,255,15,Food
348,130,19,Travel
906,945,7,Sports
694,618,8,Sports
138,922,16,Technology
32,115,20,Technology
440,182,8,Technology
845,574,11,Food
30,26,10,Sports
644,525,1,Food
130,776,17,Sports
525,588,12,Fashion
429,860,11,Fashion
173,379,13,Fashion
404,548,2,Technology
751,713,8,Travel
408,537,11,Food
155,482,9,Technology
543,13,15,Technology
691,355,11,Travel
160,361,13,Food
973,912,8,Sports
460,251,14,Sports
579,723,17,Food
689,647,5,Fashion
85,675,18,Travel
968,660,3,Sports
514,139,3,Travel
490,245,7,Food
523,833,7,Food
246,366,11,Travel
384,383,12,Technology
446,799,2,Sports
906,607,14,Travel
841,760,11,Food
452,752,1,Food
214,789,11,Travel
240,413,11,Technology
194,481,4,Travel
324,3,1,Travel
13,683,11,Fashion
88,450,8,Food
3,595,12,Food
425,420,3,Fashion
416,807,15,Travel
925,667,4,Travel
852,767,10,Technology
354,816,3,Food
467,339,12,Technology
493,60,4,Sports
888,871,2,Sports
734,663,9,Fashion
362,351,8,Food
464,164,1,Sports
732,634,14,Fashion
697,23,9,Technology
106,663,3,Sports
667,318,9,Sports
574,284,3,Sports
703,256,10,Technology
706,640,14,Travel
828,444,5,Fashion
888,805,8,Fashion
906,417,14,Travel
95,954,15,Technology
88,930,20,Travel
863,713,16,Sports
307,159,20,Travel
360,432,19,Fashion
115,491,13,Technology
702,88,15,Food
468,153,6,Sports
376,481,9,Travel
920,50,11,Fashion
818,687,2,Fashion
733,883,19,Food
86,348,20,Sports
719,328,8,Sports
804,446,18,Sports
861,218,13,Fashion
652,242,13,Sports
892,68,11,Travel
244,139,9,Food
159,759,14,Travel
575,158,9,Sports
798,278,5,Technology
539,132,8,Food
917,974,17,Sports
71,171,8,Fashion
341,133,12,Food
338,575,18,Travel
497,661,2,Food
958,342,17,Travel
420,965,12,Sports
114,707,11,Food
